업종구분	ACCODE	NAME	P_ACCODE
금융(기타금융);금융(창업투자);기타금융업(카드);	404060	현금유입이없는수익등차감/당기손익-공정가치측정금융자산평가이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404070	현금유입이없는수익등차감/당기손익-공정가치측정금융자산처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404080	현금유입이없는수익등차감/당기손익-공정가치측정금융자산관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400530	현금유입이없는수익등차감/단기매매금융자산평가이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403550	현금유입이없는수익등차감/당기손익인식(지정)금융부채평가이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403560	현금유입이없는수익등차감/당기손익인식(지정)금융부채매매이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403570	현금유입이없는수익등차감/당기손익인식(지정)금융부채관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404090	현금유입이없는수익등차감/당기손익-공정가치측정금융부채평가이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404110	현금유입이없는수익등차감/당기손익-공정가치측정금융부채처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404120	현금유입이없는수익등차감/당기손익-공정가치측정금융부채관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403580	현금유입이없는수익등차감/단기매매금융부채평가이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403590	현금유입이없는수익등차감/매매목적파생상품이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403630	현금유입이없는수익등차감/위험회피파생상품이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404130	현금유입이없는수익등차감/기타포괄손익-공정가치측정금융자산처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404140	현금유입이없는수익등차감/기타포괄손익-공정가치측정금융자산손상차손환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404150	현금유입이없는수익등차감/기타포괄손익-공정가치측정금융자산관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404160	현금유입이없는수익등차감/상각후원가측정금융자산처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404170	현금유입이없는수익등차감/상각후원가측정금융자산손상차손환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	404180	현금유입이없는수익등차감/상각후원가측정금융자산관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400540	현금유입이없는수익등차감/유가증권처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400590	현금유입이없는수익등차감/유가증권손상차손환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400630	현금유입이없는수익등차감/종속기업,공동지배기업및관계기업관련이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400680	현금유입이없는수익등차감/자산처분이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400730	현금유입이없는수익등차감/자산손상차손환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403680	현금유입이없는수익등차감/주식보상비용환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403690	현금유입이없는수익등차감/법인세수익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403730	현금유입이없는수익등차감/미사용약정충당부채환입액	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403740	현금유입이없는수익등차감/복구충당부채환입액	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403750	현금유입이없는수익등차감/유동화채무상환이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400870	현금유입이없는수익등차감/외환거래이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400880	현금유입이없는수익등차감/외화환산대환입	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	403760	현금유입이없는수익등차감/보험수리적이익	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	490020	현금유입이없는수익등차감/기타	400520
금융(기타금융);금융(창업투자);기타금융업(카드);	400960	영업활동으로인한자산부채변동	
금융(기타금융);금융(창업투자);기타금융업(카드);	400970	영업활동으로인한자산부채변동/자산의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	400980	영업활동으로인한자산부채변동/예치금등의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	490030	영업활동으로인한자산부채변동/유가증권의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401200	영업활동으로인한자산부채변동/미수금의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401210	영업활동으로인한자산부채변동/미수수익의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401230	영업활동으로인한자산부채변동/선급비용의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401250	영업활동으로인한자산부채변동/대여금의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	490040	영업활동으로인한자산부채변동/기타자산의감소	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401330	영업활동으로인한자산부채변동/부채의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401360	영업활동으로인한자산부채변동/차입금의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401390	영업활동으로인한자산부채변동/매입채무의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401400	영업활동으로인한자산부채변동/미지급금의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401410	영업활동으로인한자산부채변동/미지급비용의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401540	영업활동으로인한자산부채변동/퇴직금의지급	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	490050	영업활동으로인한자산부채변동/기타부채의증가	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401590	영업활동으로인한자산부채변동/정부보조금등의변동	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401600	영업활동으로인한자산부채변동/기타운전자본의변동	400960
금융(기타금융);금융(창업투자);기타금융업(카드);	401610	영업에서창출된현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	401620	이자수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	401630	이자지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	401640	배당금수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	401650	배당금지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	401660	법인세환입	
금융(기타금융);금융(창업투자);기타금융업(카드);	401670	법인세납부(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	401680	중단사업관련현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	401840	투자활동으로인한현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	401850	투자활동으로인한현금유입액	
금융(기타금융);금융(창업투자);기타금융업(카드);	490060	투자활동으로인한현금유입액/유가증권의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	401910	투자활동으로인한현금유입액/관계기업투자등(지분법적용투자주식)의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	401920	투자활동으로인한현금유입액/대출채권의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	401930	투자활동으로인한현금유입액/카드자산의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	401940	투자활동으로인한현금유입액/팩토링금융자산의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	401950	투자활동으로인한현금유입액/할부금융자산의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402000	투자활동으로인한현금유입액/유형자산의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402060	투자활동으로인한현금유입액/보증금등의감소	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402110	투자활동으로인한현금유입액/정부보조금등의변동	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402120	투자활동으로인한현금유입액/종속기업및기타사업의지배력관련한현금흐름	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402130	투자활동으로인한현금유입액/합병분할(영업양수도)에따른현금유입	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	490070	투자활동으로인한현금유입액/기타투자활동으로인한현금유입액	401850
금융(기타금융);금융(창업투자);기타금융업(카드);	402150	투자활동으로인한현금유출액	
금융(기타금융);금융(창업투자);기타금융업(카드);	490080	투자활동으로인한현금유출액/유가증권의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402210	투자활동으로인한현금유출액/관계기업투자등(지분법적용투자주식)의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402220	투자활동으로인한현금유출액/대출채권의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402230	투자활동으로인한현금유출액/카드자산의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402240	투자활동으로인한현금유출액/팩토링금융자산의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402250	투자활동으로인한현금유출액/할부금융자산의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402300	투자활동으로인한현금유출액/유형자산의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402360	투자활동으로인한현금유출액/보증금등의증가	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402410	투자활동으로인한현금유출액/정부보조금등의변동	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402420	투자활동으로인한현금유출액/종속기업및기타사업의지배력관련한현금흐름	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402430	투자활동으로인한현금유출액/합병분할(영업양수도)에따른현금유출	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	490090	투자활동으로인한현금유출액/기타투자활동으로인한현금유출액	402150
금융(기타금융);금융(창업투자);기타금융업(카드);	402450	이자수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	402460	이자지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	402470	배당금수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	402480	배당금지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	402490	법인세환입	
금융(기타금융);금융(창업투자);기타금융업(카드);	402500	법인세납부(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	402510	중단사업관련현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	402520	재무활동으로인한현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	402530	재무활동으로인한현금유입액	
금융(기타금융);금융(창업투자);기타금융업(카드);	402570	재무활동으로인한현금유입액/차입부채의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402580	재무활동으로인한현금유입액/차입금의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402610	재무활동으로인한현금유입액/사채의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	490100	재무활동으로인한현금유입액/기타차입부채의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402710	재무활동으로인한현금유입액/유상증자	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402750	재무활동으로인한현금유입액/이익잉여금의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402780	재무활동으로인한현금유입액/연결자본거래로인한현금유입액	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402790	재무활동으로인한현금유입액/종속기업소유지분변동에따른현금흐름	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402800	재무활동으로인한현금유입액/비지배주주지분의증가	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402810	재무활동으로인한현금유입액/정부보조금등의변동	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402820	재무활동으로인한현금유입액/환율변동으로인한차이조정	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402830	재무활동으로인한현금유입액/합병분할(영업양수도)에따른현금유입	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	490110	재무활동으로인한현금유입액/기타재무활동으로인한현금유입액	402530
금융(기타금융);금융(창업투자);기타금융업(카드);	402850	재무활동으로인한현금유출액	
금융(기타금융);금융(창업투자);기타금융업(카드);	402890	재무활동으로인한현금유출액/차입부채의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	402900	재무활동으로인한현금유출액/차입금의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	402930	재무활동으로인한현금유출액/사채의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	490120	재무활동으로인한현금유출액/기타차입부채의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403030	재무활동으로인한현금유출액/유상감자	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403070	재무활동으로인한현금유출액/이익잉여금의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403090	재무활동으로인한현금유출액/연결자본거래로인한현금유출액	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403100	재무활동으로인한현금유출액/종속기업소유지분변동에따른현금흐름	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403110	재무활동으로인한현금유출액/비지배주주지분의감소	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403120	재무활동으로인한현금유출액/정부보조금등의변동	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403130	재무활동으로인한현금유출액/환율변동으로인한차이조정	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403140	재무활동으로인한현금유출액/합병분할(영업양수도)에따른현금유출	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	490130	재무활동으로인한현금유출액/기타재무활동으로인한현금유출액	402850
금융(기타금융);금융(창업투자);기타금융업(카드);	403160	이자수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	403170	이자지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	403180	배당금수입	
금융(기타금융);금융(창업투자);기타금융업(카드);	403190	배당금지급(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	403200	법인세환입	
금융(기타금융);금융(창업투자);기타금융업(카드);	403210	법인세납부(-)	
금융(기타금융);금융(창업투자);기타금융업(카드);	403220	중단사업관련현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	403230	영업투자재무활동기타현금흐름	
금융(기타금융);금융(창업투자);기타금융업(카드);	403240	연결범위변동으로인한현금의증가	
금융(기타금융);금융(창업투자);기타금융업(카드);	403250	환율변동효과	
금융(기타금융);금융(창업투자);기타금융업(카드);	403260	현금및현금성자산의증가	
금융(기타금융);금융(창업투자);기타금융업(카드);	403270	기초현금및현금성자산	
금융(기타금융);금융(창업투자);기타금융업(카드);	403280	기말현금및현금성자산	
BASIC	400000	영업활동으로인한현금흐름	
BASIC	400010	당기순이익	
BASIC	400020	법인세비용차감전계속사업이익	
BASIC	400030	현금유출이없는비용등가산	
BASIC	400040	현금유출이없는비용등가산/금융비용	400030
BASIC	400050	현금유출이없는비용등가산/이자비용	400030
BASIC	400100	현금유출이없는비용등가산/배당금지급	400030
BASIC	400110	현금유출이없는비용등가산/대손상각비	400030
BASIC	400120	현금유출이없는비용등가산/기타대손상각비	400030
BASIC	400130	현금유출이없는비용등가산/퇴직급여	400030
BASIC	400140	현금유출이없는비용등가산/유형자산감가상각비	400030
BASIC	400150	현금유출이없는비용등가산/개발비상각	400030
BASIC	400160	현금유출이없는비용등가산/기타무형자산상각비	400030
BASIC	400170	현금유출이없는비용등가산/충당부채전입액	400030
BASIC	400180	현금유출이없는비용등가산/외환거래손실	400030
BASIC	400190	현금유출이없는비용등가산/외환차손	400030
BASIC	400200	현금유출이없는비용등가산/외화환산손실	400030
BASIC	400210	현금유출이없는비용등가산/기타외환거래손실	400030
BASIC	400220	현금유출이없는비용등가산/주식보상비	400030
BASIC	400230	현금유출이없는비용등가산/재고자산폐기(처분)손실	400030
BASIC	400240	현금유출이없는비용등가산/매출채권처분손실	400030
BASIC	404740	현금유출이없는비용등가산/당기손익-공정가치측정금융자산관련손실	400030
BASIC	400250	현금유출이없는비용등가산/금융자산처분손실	400030
BASIC	404750	현금유출이없는비용등가산/당기손익-공정가치측정금융자산처분손실	400030
BASIC	404760	현금유출이없는비용등가산/기타포괄손익-공정가치측정금융자산처분손실	400030
BASIC	404770	현금유출이없는비용등가산/상각후원가측정금융자산처분손실	400030
BASIC	493400	현금유출이없는비용등가산/단기금융자산처분손실	400030
BASIC	493500	현금유출이없는비용등가산/장기금융자산처분손실	400030
BASIC	400310	현금유출이없는비용등가산/기타금융자산처분손실	400030
BASIC	400320	현금유출이없는비용등가산/자산처분(폐기)손실	400030
BASIC	400370	현금유출이없는비용등가산/재고자산감모손실	400030
BASIC	400380	현금유출이없는비용등가산/금융자산평가손실	400030
BASIC	493600	현금유출이없는비용등가산/단기금융자산평가손실	400030
BASIC	493700	현금유출이없는비용등가산/장기금융자산평가손실	400030
BASIC	400440	현금유출이없는비용등가산/기타금융자산평가손실	400030
BASIC	400450	현금유출이없는비용등가산/투자자산평가손실	400030
BASIC	400460	현금유출이없는비용등가산/자산재평가손실	400030
BASIC	400470	현금유출이없는비용등가산/금융자산손상차손	400030
BASIC	400510	현금유출이없는비용등가산/자산손상차손	400030
BASIC	400600	현금유출이없는비용등가산/파생상품손실	400030
BASIC	400640	현금유출이없는비용등가산/지분법관련손실	400030
BASIC	400700	현금유출이없는비용등가산/종속기업관련손실	400030
BASIC	400710	현금유출이없는비용등가산/관계기업관련손실(관계기업의당기순이익에대한지분감소)	400030
BASIC	400750	현금유출이없는비용등가산/법인세비용	400030
BASIC	400770	현금유출이없는비용등가산/비지배주주지분순손실	400030
BASIC	490100	현금유출이없는비용등가산/기타	400030
BASIC	400790	현금유입이없는수익등차감	
BASIC	400800	현금유입이없는수익등차감/금융수익	400790
BASIC	400810	현금유입이없는수익등차감/이자수익	400790
BASIC	400820	현금유입이없는수익등차감/배당금수익	400790
BASIC	400830	현금유입이없는수익등차감/대손충당금환입액	400790
BASIC	400840	현금유입이없는수익등차감/퇴직급여충당부채환입액	400790
BASIC	400850	현금유입이없는수익등차감/충당부채환입액	400790
BASIC	400860	현금유입이없는수익등차감/외환거래이익	400790
BASIC	400870	현금유입이없는수익등차감/외환차익	400790
BASIC	400880	현금유입이없는수익등차감/외화환산이익	400790
BASIC	400890	현금유입이없는수익등차감/기타외환거래이익	400790
BASIC	400900	현금유입이없는수익등차감/주식보상비환입	400790
BASIC	400920	현금유입이없는수익등차감/재고자산폐기(처분)이익	400790
BASIC	400930	현금유입이없는수익등차감/매출채권처분이익	400790
BASIC	404920	현금유입이없는수익등차감/당기손익-공정가치측정금융자산관련이익	400790
BASIC	400940	현금유입이없는수익등차감/금융자산처분이익	400790
BASIC	404930	현금유입이없는수익등차감/당기손익-공정가치측정금융자산처분이익	400790
BASIC	404940	현금유입이없는수익등차감/기타포괄손익-공정가치측정금융자산처분이익	400790
BASIC	404960	현금유입이없는수익등차감/상각후원가측정금융자산처분이익	400790
BASIC	493800	현금유입이없는수익등차감/단기금융자산처분이익	400790
BASIC	493900	현금유입이없는수익등차감/장기금융자산처분이익	400790
BASIC	401000	현금유입이없는수익등차감/기타금융자산처분이익	400790
BASIC	401010	현금유입이없는수익등차감/자산처분이익	400790
BASIC	401060	현금유입이없는수익등차감/재고자산감모손실환입	400790
BASIC	401070	현금유입이없는수익등차감/금융자산평가이익	400790
BASIC	494000	현금유입이없는수익등차감/단기금융자산평가이익	400790
BASIC	494100	현금유입이없는수익등차감/장기금융자산평가이익	400790
BASIC	401130	현금유입이없는수익등차감/기타금융자산평가이익	400790
BASIC	401140	현금유입이없는수익등차감/투자자산평가이익	400790
BASIC	401150	현금유입이없는수익등차감/자산재평가이익	400790
BASIC	401160	현금유입이없는수익등차감/금융상품손상차손환입	400790
BASIC	401200	현금유입이없는수익등차감/자산손상차손환입	400790
BASIC	401280	현금유입이없는수익등차감/파생상품이익	400790
BASIC	401320	현금유입이없는수익등차감/지분법관련이익	400790
BASIC	401380	현금유입이없는수익등차감/종속회사관련이익	400790
BASIC	401390	현금유입이없는수익등차감/관계기업관련이익(관계기업의당기순이익에대한지분증가)	400790
BASIC	401450	현금유입이없는수익등차감/법인세수익	400790
BASIC	401470	현금유입이없는수익등차감/비지배주주지분순이익	400790
BASIC	490300	현금유입이없는수익등차감/기타	400790
BASIC	401490	영업활동으로인한자산부채변동(운전자본변동)	
BASIC	401500	영업활동으로인한자산부채변동(운전자본변동)/영업활동자산의감소	401490
BASIC	401510	영업활동으로인한자산부채변동(운전자본변동)/매출채권및기타채권의감소	401490
BASIC	401580	영업활동으로인한자산부채변동(운전자본변동)/대출채권의감소	401490
BASIC	401590	영업활동으로인한자산부채변동(운전자본변동)/재고자산의감소	401490
BASIC	401600	영업활동으로인한자산부채변동(운전자본변동)/미수수익의감소	401490
BASIC	401610	영업활동으로인한자산부채변동(운전자본변동)/선급금의감소	401490
BASIC	401620	영업활동으로인한자산부채변동(운전자본변동)/선급공사비의감소	401490
BASIC	401630	영업활동으로인한자산부채변동(운전자본변동)/선급외주비의감소	401490
BASIC	401640	영업활동으로인한자산부채변동(운전자본변동)/선급비용의감소	401490
BASIC	401650	영업활동으로인한자산부채변동(운전자본변동)/당기법인세자산(선급법인세)의감소	401490
BASIC	401660	영업활동으로인한자산부채변동(운전자본변동)/선급제세의감소	401490
BASIC	401670	영업활동으로인한자산부채변동(운전자본변동)/파생금융자산의감소	401490
BASIC	401680	영업활동으로인한자산부채변동(운전자본변동)/자산보증금등의감소	401490
BASIC	401690	영업활동으로인한자산부채변동(운전자본변동)/이연법인세자산의감소	401490
BASIC	401700	영업활동으로인한자산부채변동(운전자본변동)/기타금융업자산의감소	401490
BASIC	405070	영업활동으로인한자산부채변동(운전자본변동)/대여금및수취채권의감소	401490
